,worker_id,english_first_language_x,rev_id_x,toxicity,toxicity_score,english_first_language_y,rev_id_y,aggression,aggression_score,gender,english_first_language,age_group,education
397,740,0.0,272177607.6659436,0.20607375271149675,0.5509761388286334,0.0,296611827.98224854,0.2613412228796844,-0.46745562130177515,female,0,30-45,bachelors
398,742,0.0,303679699.4,0.14666666666666667,0.6044444444444445,0.0,293979103.1552163,0.08396946564885496,-0.15776081424936386,male,0,18-30,masters
399,743,0.0,302524845.8497854,0.1223175965665236,-0.09656652360515021,0.0,305079992.723822,0.19240837696335078,-0.30497382198952877,male,0,18-30,bachelors
400,744,0.0,303925741.6466431,0.11307420494699646,0.6996466431095406,0.0,305430669.1147541,0.14262295081967213,-0.011475409836065573,male,0,18-30,hs
401,745,0.0,297995140.4461538,0.12307692307692308,-0.017582417582417582,0.0,294719258.21835077,0.10801393728222997,-0.16376306620209058,female,0,45-60,masters
402,746,0.0,303741427.9614561,0.09850107066381156,-0.004282655246252677,0.0,291482299.4241486,0.29566563467492263,-0.2755417956656347,male,0,18-30,bachelors
403,747,0.0,284376851.2900433,0.18831168831168832,-0.11471861471861472,0.0,304314268.66528356,0.1950207468879668,-0.5283540802213001,female,0,18-30,professional
404,748,1.0,310276267.5952381,0.09523809523809523,-0.05411255411255411,0.0,292558265.8299882,0.11688311688311688,-0.12514757969303425,male,1,18-30,masters
405,749,0.0,308452198.4358974,0.10683760683760683,-0.057692307692307696,1.0,310804489.95,0.25882352941176473,-0.16029411764705884,male,0,18-30,bachelors
406,751,0.0,295727648.19305855,0.1648590021691974,-0.0650759219088937,0.0,314926143.9885057,0.5287356321839081,-0.367816091954023,female,0,18-30,bachelors
407,752,1.0,307329623.0390456,0.11713665943600868,0.3882863340563991,0.0,289208989.6744186,0.26744186046511625,-0.313953488372093,female,1,45-60,bachelors
408,754,0.0,294249714.4776786,0.14955357142857142,0.13839285714285715,1.0,270144669.8605769,0.47115384615384615,-0.5865384615384616,male,0,30-45,bachelors
409,758,0.0,302221209.38949674,0.1925601750547046,0.3785557986870897,1.0,295231220.2270115,0.1278735632183908,-0.11063218390804598,male,0,30-45,doctorate
410,759,0.0,297444328.9403973,0.11920529801324503,0.1490066225165563,0.0,301735167.145614,0.2912280701754386,-0.43333333333333335,male,0,45-60,masters
411,761,0.0,300476804.546875,0.1484375,0.5052083333333334,0.0,301077282.6717428,0.2893401015228426,-0.34856175972927245,male,0,30-45,bachelors
412,764,0.0,275101576.3888889,0.2222222222222222,0.6666666666666666,0.0,304303063.370229,0.28053435114503816,-0.38549618320610685,male,0,30-45,bachelors
413,767,0.0,316780466.8130435,0.06956521739130435,0.006521739130434782,1.0,304942815.62068963,0.6206896551724138,-0.9080459770114943,male,0,Under 18,bachelors
414,769,0.0,320452424.5176991,0.05752212389380531,0.8761061946902655,0.0,306890034.05391306,0.13217391304347825,-0.3582608695652174,male,0,18-30,bachelors
415,770,0.0,299240219.26293105,0.10344827586206896,-0.00646551724137931,0.0,319174999.034202,0.21661237785016288,-0.14006514657980457,male,0,30-45,hs
416,771,0.0,305034860.45119303,0.07592190889370933,0.5661605206073753,0.0,294829836.30131006,0.08078602620087336,-0.021834061135371178,male,0,18-30,hs
417,773,1.0,314254057.51927435,0.16780045351473924,-0.09297052154195011,0.0,284454937.56378603,0.1522633744855967,0.09053497942386832,male,1,30-45,bachelors
418,774,0.0,297718109.1132479,0.1111111111111111,0.004273504273504274,1.0,314767225.0554371,0.22174840085287847,-0.43070362473347545,female,0,18-30,hs
419,776,0.0,301681451.6872247,0.17180616740088106,0.4955947136563877,0.0,305193129.14858097,0.14858096828046743,-0.28213689482470783,male,0,30-45,professional
420,777,0.0,303897987.7724289,0.12910284463894967,0.3588621444201313,0.0,326158840.8918919,0.04054054054054054,-0.12162162162162163,male,0,18-30,hs
421,780,0.0,300206232.40425533,0.22872340425531915,0.30851063829787234,0.0,285019551.1495017,0.2059800664451827,-0.2857142857142857,female,0,30-45,bachelors
422,781,0.0,298749325.5183585,0.09071274298056156,0.8056155507559395,1.0,296012619.5479452,0.1780821917808219,-0.3013698630136986,male,0,18-30,hs
423,782,0.0,276842754.1862528,0.18403547671840353,0.12416851441241686,0.0,321383401.7078652,0.4606741573033708,-0.6741573033707865,male,0,30-45,bachelors
424,786,0.0,307648620.6971831,0.1056338028169014,0.09624413145539906,0.0,302328801.4890282,0.335423197492163,-0.445141065830721,male,0,18-30,hs
425,787,0.0,295070933.5631929,0.0975609756097561,0.6585365853658537,0.0,295475453.1716102,0.06567796610169492,-0.0614406779661017,male,0,18-30,hs
426,788,0.0,299228400.0595238,0.09523809523809523,-0.0380952380952381,0.0,303134404.2595156,0.08131487889273356,-0.06228373702422145,female,0,18-30,professional
427,790,0.0,288201301.78588235,0.2376470588235294,0.08705882352941176,0.0,292352806.8272921,0.1439232409381663,-0.18336886993603413,male,0,18-30,bachelors
428,795,0.0,292011047.5981941,0.09029345372460497,0.2234762979683973,1.0,294387324.6424958,0.29679595278246207,-0.433389544688027,male,0,18-30,professional
429,796,0.0,318783456.875,0.2222222222222222,0.1527777777777778,0.0,299077448.6957143,0.33,-0.3628571428571429,female,0,18-30,bachelors
430,799,0.0,300235903.3073497,0.2984409799554566,0.2383073496659243,0.0,303436245.8065327,0.32663316582914576,-0.5201005025125628,female,0,,masters
431,800,0.0,296581234.2090517,0.09698275862068965,0.728448275862069,1.0,308397369.1152815,0.23324396782841822,-0.04289544235924933,male,0,30-45,bachelors
432,801,0.0,301373866.99071926,0.07888631090487239,0.3805104408352668,0.0,299494633.9285714,0.32142857142857145,-0.5238095238095238,female,0,18-30,bachelors
433,805,1.0,287261635.0595745,0.10425531914893617,0.597872340425532,1.0,306881051.1052632,0.15789473684210525,0.06766917293233082,male,1,18-30,some
434,807,1.0,294198365.0940919,0.11159737417943107,0.5076586433260394,0.0,307316577.12294286,0.22265246853823814,0.1393998063891578,male,1,18-30,professional
435,808,0.0,293778126.1210762,0.14349775784753363,0.32062780269058294,0.0,321503044.89705884,0.27941176470588236,0.125,male,0,30-45,some
436,809,1.0,291466184.82522124,0.1504424778761062,0.4889380530973451,0.0,324596228.5,0.3380281690140845,-0.3873239436619718,male,1,18-30,masters
437,810,0.0,354771695.4444444,0.1111111111111111,0.16666666666666666,0.0,294292327.18922853,0.34788937409024745,-0.3042212518195051,female,0,30-45,hs
438,811,0.0,310336160.5840517,0.07974137931034483,-0.04956896551724138,0.0,306373313.7572156,0.16298811544991512,-0.08828522920203735,female,0,30-45,bachelors
439,812,0.0,324372872.4783715,0.07633587786259542,0.3816793893129771,0.0,308519966.768546,0.15875370919881307,-0.16913946587537093,male,0,18-30,bachelors
440,813,0.0,290981669.15502185,0.2205240174672489,-0.14192139737991266,0.0,294676243.4403131,0.22504892367906065,-0.28180039138943247,male,0,18-30,bachelors
441,814,0.0,305082499.1893096,0.1514476614699332,0.0935412026726058,0.0,342963738.63414633,0.3902439024390244,-0.6097560975609756,male,0,45-60,masters
442,815,0.0,306312492.3311547,0.10675381263616558,-0.02178649237472767,1.0,336002541.8452381,0.5476190476190477,-0.4523809523809524,male,0,30-45,masters
443,818,1.0,302986293.44690263,0.14380530973451328,0.6305309734513275,1.0,363790767.7777778,0.5,-0.5,female,1,30-45,bachelors
444,820,1.0,312152357.6875,0.33125,0.175,0.0,294578940.42759293,0.12622309197651663,-0.30234833659491195,male,1,30-45,masters
445,822,0.0,309837764.8443497,0.13219616204690832,0.4051172707889126,0.0,310154258.3393316,0.18251928020565553,-0.2892030848329049,male,0,30-45,hs
446,823,1.0,297684700.7334906,0.11556603773584906,0.16037735849056603,0.0,297205977.5232358,0.25301204819277107,-0.31153184165232356,female,1,30-45,bachelors
447,825,0.0,292109248.40238094,0.09761904761904762,0.7,0.0,290032554.55859375,0.1328125,0.3984375,female,0,18-30,bachelors
448,826,0.0,315849979.19385344,0.23877068557919623,-0.06382978723404255,1.0,278441290.51552796,0.5652173913043478,-0.8322981366459627,female,0,30-45,bachelors
449,832,0.0,304376366.71662766,0.1405152224824356,0.3793911007025761,0.0,287434942.81136364,0.10454545454545454,-0.13863636363636364,female,0,30-45,hs
450,833,0.0,301403682.01082253,0.10606060606060606,0.24458874458874458,0.0,299251325.460733,0.1950261780104712,-0.3023560209424084,male,0,18-30,hs
451,834,0.0,313488667.5415778,0.11087420042643924,0.053304904051172705,0.0,309223796.0656425,0.18016759776536312,-0.1270949720670391,male,0,30-45,bachelors
452,835,0.0,299018002.8835165,0.11208791208791209,0.5076923076923077,0.0,317554988.7092593,0.07777777777777778,-0.22777777777777777,male,0,18-30,masters
453,836,1.0,285686992.50989014,0.11428571428571428,0.6945054945054945,0.0,314880789.5479256,0.4563662374821173,-0.6652360515021459,female,1,18-30,bachelors
454,838,0.0,275271975.3854167,0.24739583333333334,0.2421875,0.0,280818102.9764706,0.3411764705882353,-0.6588235294117647,male,0,18-30,bachelors
455,839,0.0,300279475.32327586,0.16163793103448276,0.5495689655172413,1.0,307341375.08359134,0.13828689370485037,-0.20123839009287925,male,0,18-30,bachelors
456,840,0.0,288355387.5,0.10964912280701754,0.13596491228070176,0.0,297552854.66164154,0.12060301507537688,-0.1624790619765494,male,0,18-30,hs
457,841,0.0,290889435.80561554,0.1511879049676026,0.012958963282937365,1.0,297430524.3149351,0.14285714285714285,-0.23863636363636365,male,0,30-45,bachelors
458,842,0.0,295577038.0765864,0.13785557986870897,0.3522975929978118,0.0,305010361.7416268,0.1507177033492823,-0.3409090909090909,female,0,18-30,bachelors
459,843,0.0,304217149.790393,0.25109170305676853,0.3558951965065502,0.0,295734525.8880091,0.167420814479638,-0.2171945701357466,female,0,30-45,masters
460,845,0.0,292337094.6301969,0.2275711159737418,-0.05908096280087528,1.0,306366977.49450547,0.5260989010989011,-0.5096153846153846,female,0,45-60,hs
461,850,1.0,304352034.5947368,0.22631578947368422,0.30526315789473685,0.0,290750934.5712,0.0736,-0.0432,male,1,30-45,hs
462,851,0.0,313318255.21428573,0.24489795918367346,0.15306122448979592,0.0,291699752.39530987,0.15577889447236182,-0.1490787269681742,male,0,18-30,masters
463,852,0.0,308150119.66883117,0.12987012987012986,-0.06493506493506493,0.0,299574311.5401015,0.10964467005076142,-0.18375634517766498,male,0,18-30,professional
464,853,0.0,299217884.79310346,0.2950191570881226,0.29118773946360155,0.0,280774680.94132984,0.13428943937418514,-0.21251629726205998,female,0,30-45,hs
465,854,0.0,307105581.34168565,0.2642369020501139,-0.05694760820045558,0.0,299594529.4226415,0.17484276729559747,-0.21635220125786164,female,0,45-60,professional
466,855,0.0,323359784.0555556,0.16666666666666666,0.8333333333333334,0.0,305215203.19166666,0.12291666666666666,-0.24375,male,0,,bachelors
467,856,0.0,326524440.64266664,0.19466666666666665,0.464,0.0,302467968.5842491,0.3663003663003663,-0.43956043956043955,female,0,30-45,bachelors
468,858,0.0,290317135.5140998,0.20607375271149675,0.04338394793926247,1.0,294949764.0718954,0.33986928104575165,-0.33986928104575165,male,0,18-30,hs
469,859,0.0,299704142.6722973,0.12837837837837837,-0.11148648648648649,0.0,308591137.01058203,0.1746031746031746,-0.2751322751322751,female,0,18-30,hs
470,860,1.0,302869137.3703704,0.16666666666666666,0.5185185185185185,0.0,298854838.8972973,0.33513513513513515,-0.4702702702702703,female,1,30-45,masters
471,862,0.0,315667486.6666667,0.15555555555555556,0.6,0.0,314547095.86080587,0.30036630036630035,-0.5970695970695971,male,0,45-60,masters
472,863,0.0,300169092.3275488,0.13449023861171366,0.5206073752711496,0.0,306644765.6101159,0.2507903055848261,-0.30242360379346683,male,0,18-30,hs
473,865,0.0,303162694.0231579,0.07789473684210527,-0.05473684210526316,1.0,302010008.28571427,0.28078817733990147,-0.2857142857142857,male,0,18-30,hs
474,867,1.0,300984609.18393785,0.16062176165803108,0.4792746113989637,0.0,285063747.66016716,0.1309192200557103,-0.10863509749303621,male,1,18-30,bachelors
475,868,0.0,302378472.72209567,0.11161731207289294,-0.07972665148063782,0.0,309320784.77038044,0.1331521739130435,-0.059782608695652176,female,0,18-30,bachelors
476,869,0.0,304818724.02257335,0.13769751693002258,0.6884875846501128,0.0,315024858.2730978,0.09782608695652174,0.7432065217391305,male,0,18-30,hs
477,870,0.0,304470109.4392523,0.21495327102803738,0.5327102803738317,0.0,307000171.71428573,0.06766917293233082,-0.06015037593984962,male,0,30-45,bachelors
478,871,0.0,297063262.4375,0.14351851851851852,-0.08333333333333333,0.0,309501630.750934,0.06973848069738481,0.057285180572851806,female,0,30-45,professional
479,872,0.0,307407065.8423423,0.13963963963963963,0.4954954954954955,0.0,311228861.0538321,0.072992700729927,-0.04927007299270073,male,0,30-45,bachelors
480,873,1.0,311921973.9475983,0.14410480349344978,0.4519650655021834,0.0,289219787.2191781,0.0684931506849315,-0.0821917808219178,male,1,30-45,professional
481,874,0.0,297803215.12526995,0.11447084233261338,0.08207343412526998,0.0,302743542.6787097,0.10580645161290322,-0.12903225806451613,male,0,18-30,bachelors
482,875,0.0,297505502.30837005,0.16079295154185022,-0.06387665198237885,0.0,293915300.0952381,0.22167487684729065,-0.22660098522167488,male,0,18-30,professional
483,876,0.0,313603638.62334216,0.11936339522546419,-0.05305039787798409,0.0,283488373.32328767,0.052054794520547946,-0.06027397260273973,female,0,18-30,professional
484,880,1.0,292265477.06363636,0.14545454545454545,0.07272727272727272,0.0,298724540.85714287,0.3684210526315789,-0.41729323308270677,male,1,30-45,masters
485,881,0.0,306044360.1353211,0.16055045871559634,0.536697247706422,0.0,303660587.001003,0.0802407221664995,-0.12337011033099297,male,0,18-30,bachelors
486,884,0.0,299698980.0288248,0.188470066518847,0.3946784922394678,1.0,293333044.18604654,0.18604651162790697,-0.06976744186046512,female,0,18-30,bachelors
487,885,0.0,307108760.35903084,0.15418502202643172,-0.16740088105726872,1.0,295103761.15891474,0.19767441860465115,-0.11627906976744186,male,0,18-30,professional
488,886,0.0,306627384.02380955,0.11471861471861472,0.7619047619047619,0.0,292059138.006734,0.030303030303030304,-0.006734006734006734,male,0,18-30,bachelors
489,889,0.0,290602269.5555556,0.14102564102564102,0.6132478632478633,0.0,283657597.6013514,0.06756756756756757,0.28378378378378377,male,0,18-30,masters
490,892,0.0,323456934.0069606,0.12296983758700696,0.6566125290023201,0.0,284668667.12637365,0.046703296703296704,-0.024725274725274724,female,0,18-30,hs
491,893,0.0,304518219.29859155,0.22816901408450704,-0.03380281690140845,1.0,239701882.5257732,0.21649484536082475,-0.13402061855670103,male,0,30-45,professional
492,895,0.0,319205840.38084114,0.11448598130841121,0.6518691588785047,1.0,292681770.7311947,0.36283185840707965,-0.6570796460176991,female,0,30-45,professional
493,896,1.0,294281037.36238533,0.20412844036697247,0.3922018348623853,0.0,291710076.2606383,0.09042553191489362,0.010638297872340425,male,1,18-30,bachelors
494,897,0.0,300237733.93333334,0.07126436781609195,-0.016091954022988506,1.0,324762376.72988504,0.21839080459770116,-0.09195402298850575,female,0,18-30,bachelors
495,899,1.0,284186399.4977876,0.1172566371681416,-0.10619469026548672,0.0,300373612.2851406,0.14457831325301204,-0.07630522088353414,female,1,18-30,professional
496,901,0.0,302717146.5825472,0.1179245283018868,0.6580188679245284,0.0,303114846.8291985,0.14217557251908397,-0.08492366412213741,male,0,18-30,bachelors
497,904,0.0,283355138.8083141,0.2517321016166282,0.28868360277136257,0.0,306137798.7604259,0.13842058562555457,-0.1188997338065661,male,0,18-30,hs
498,907,0.0,294793572.7725225,0.13063063063063063,0.44819819819819817,0.0,276924735.50361013,0.07220216606498195,-0.0740072202166065,female,0,30-45,hs
499,909,1.0,310906651.80837005,0.14977973568281938,0.20484581497797358,0.0,299580216.90140843,0.11847555923777962,-0.16487158243579123,male,1,18-30,hs
500,912,0.0,282220244.5514223,0.10065645514223195,0.7177242888402626,0.0,299182695.0724234,0.027855153203342618,0.04456824512534819,male,0,30-45,professional
501,913,0.0,299956645.49227375,0.09933774834437085,0.6710816777041942,0.0,298541736.3768657,0.11318407960199005,-0.19402985074626866,male,0,18-30,bachelors
502,915,0.0,304624531.58082193,0.10684931506849316,0.057534246575342465,1.0,301702290.4413013,0.09193776520509193,-0.19377652050919378,male,0,30-45,bachelors
503,916,0.0,303651747.1184211,0.12280701754385964,-0.14035087719298245,0.0,279600879.06179774,0.06367041198501873,-0.11610486891385768,male,0,30-45,masters
504,917,0.0,277502274.79392624,0.1193058568329718,-0.19522776572668113,0.0,291750776.10055864,0.19553072625698323,-0.0782122905027933,male,0,18-30,bachelors
505,918,0.0,304458989.73103446,0.12183908045977011,-0.03218390804597701,0.0,289280680.6336088,0.05509641873278237,0.03856749311294766,male,0,18-30,masters
506,919,0.0,296179776.84418607,0.08604651162790698,0.5976744186046512,0.0,283927040.7531645,0.1518987341772152,-0.1518987341772152,female,0,18-30,hs
507,920,0.0,304056260.9207459,0.19114219114219114,0.5034965034965035,0.0,309286684.7972222,0.23055555555555557,-0.2722222222222222,female,0,45-60,masters
508,921,0.0,289087219.3310185,0.18287037037037038,-0.07407407407407407,0.0,284259706.53351575,0.213406292749658,-0.15595075239398085,female,0,18-30,hs
509,922,1.0,294717072.6946779,0.09523809523809523,0.8207282913165266,0.0,301824486.04836416,0.05689900426742532,1.0810810810810811,male,1,,bachelors
510,923,0.0,318658598.9837587,0.11600928074245939,0.06496519721577726,1.0,297579794.2647059,0.01838235294117647,0.04779411764705882,male,0,18-30,bachelors
511,924,0.0,317002923.247191,0.06292134831460675,0.8426966292134831,0.0,294325305.4108108,0.010810810810810811,-0.016216216216216217,female,0,18-30,hs
512,925,0.0,304879028.00823045,0.07613168724279835,0.10699588477366255,1.0,292733377.7777778,0.04357298474945534,-0.054466230936819175,male,0,Under 18,hs
513,927,0.0,303607906.5955056,0.23370786516853934,0.33707865168539325,0.0,284866005.16109425,0.303951367781155,-0.24316109422492402,male,0,30-45,professional
514,928,0.0,310908218.2725173,0.11316397228637413,0.3856812933025404,1.0,279745101.2924791,0.12813370473537605,-0.03899721448467967,male,0,18-30,bachelors
515,933,0.0,301434477.0410959,0.15296803652968036,-0.1415525114155251,0.0,296940479.4159483,0.01939655172413793,0.01939655172413793,male,0,,some
516,934,0.0,299140220.4778761,0.17920353982300885,-0.17035398230088494,1.0,298340387.3942908,0.2016057091882248,0.13380909901873328,male,0,30-45,professional
517,936,0.0,288215646.38372093,0.15348837209302327,0.16511627906976745,0.0,303305759.9199418,0.21688500727802038,-0.2925764192139738,male,0,30-45,masters
518,938,0.0,300059599.25330395,0.1211453744493392,0.27973568281938327,1.0,308074692.4752164,0.22344610542879623,-0.31943351691581434,male,0,30-45,bachelors
519,939,0.0,322634529.83372366,0.14988290398126464,0.06791569086651054,0.0,294701338.4679803,0.23809523809523808,-0.4154351395730706,female,0,18-30,professional
520,941,1.0,324219917.50132626,0.20424403183023873,-0.050397877984084884,0.0,318202925.09615386,0.04487179487179487,-0.00641025641025641,male,1,18-30,bachelors
521,943,0.0,310758510.6509434,0.10849056603773585,0.11320754716981132,0.0,302599402.8255814,0.05813953488372093,0.1569767441860465,female,0,18-30,hs
522,944,0.0,292044620.95150113,0.07852193995381063,0.3741339491916859,0.0,296356128.0930979,0.15890850722311398,-0.1653290529695024,male,0,30-45,masters
523,946,0.0,304960033.21190476,0.1380952380952381,-0.002380952380952381,0.0,285896773.8851224,0.11864406779661017,2.0433145009416194,female,0,30-45,hs
524,951,1.0,287666940.99559474,0.15418502202643172,0.5110132158590308,0.0,293223033.87637365,0.08241758241758242,-0.06318681318681318,female,1,30-45,doctorate
525,953,0.0,282662744.01486987,0.07806691449814127,0.1524163568773234,0.0,292988794.04265404,0.2914691943127962,-0.36018957345971564,female,0,18-30,hs
526,955,0.0,298529444.9257642,0.1615720524017467,0.019650655021834062,0.0,304791213.60952383,0.01904761904761905,-0.014285714285714285,male,0,18-30,bachelors
527,960,0.0,308127226.2721239,0.2079646017699115,-0.18805309734513273,0.0,309605646.7910028,0.09840674789128398,-0.16307403936269915,female,0,18-30,bachelors
528,961,0.0,307330497.9047619,0.15419501133786848,0.07936507936507936,1.0,277268061.32835823,0.07462686567164178,0.7276119402985075,male,0,45-60,hs
529,962,0.0,287477332.74285716,0.1978021978021978,-0.15164835164835164,0.0,278585115.685567,0.03608247422680412,0.03608247422680412,female,0,30-45,bachelors
530,963,1.0,289669672.9262473,0.23427331887201736,-0.14316702819956617,0.0,314140795.270073,0.01824817518248175,-0.040145985401459854,female,1,30-45,hs
531,964,0.0,299944403.4493151,0.17534246575342466,0.3315068493150685,0.0,289332881.13147914,0.17825537294563842,-0.20101137800252844,male,0,18-30,bachelors
532,966,0.0,303069776.0109409,0.13129102844638948,-0.08096280087527352,0.0,322156287.0613208,0.07547169811320754,-0.08490566037735849,male,0,30-45,some
533,968,0.0,288116231.0911063,0.16268980477223427,0.6377440347071583,1.0,290453179.49640286,0.0035971223021582736,0.0,male,0,30-45,bachelors
534,969,0.0,313527971.96902657,0.11504424778761062,0.7477876106194691,1.0,298575835.8831312,0.16207276736493936,-0.23373759647188533,male,0,18-30,masters
535,970,0.0,314671863.6119734,0.1197339246119734,0.4745011086474501,0.0,290917417.16195124,0.08780487804878048,-0.13658536585365855,male,0,45-60,bachelors
536,972,0.0,298547973.28097343,0.1261061946902655,-0.02654867256637168,0.0,290907275.23062015,0.16472868217054262,-0.438953488372093,male,0,45-60,hs
537,974,1.0,307309820.6859504,0.19008264462809918,-0.0743801652892562,0.0,281789893.71985817,0.05319148936170213,-0.03546099290780142,male,1,18-30,bachelors
538,977,0.0,265621582.63380283,0.11267605633802817,0.5774647887323944,0.0,293125684.48333335,0.09166666666666666,-0.10277777777777777,female,0,30-45,hs
539,979,0.0,288135822.277027,0.08333333333333333,0.7072072072072072,1.0,292612340.6044776,0.19029850746268656,-0.24253731343283583,male,0,30-45,masters
540,981,0.0,299396082.0718954,0.0784313725490196,-0.05555555555555555,0.0,311331996.5434243,0.13895781637717122,-0.1674937965260546,male,0,18-30,bachelors
541,985,0.0,303375787.7431694,0.4972677595628415,0.01366120218579235,1.0,295579206.8368421,0.07368421052631578,-0.02631578947368421,male,0,30-45,bachelors
542,987,1.0,298186913.00428265,0.19271948608137046,0.1284796573875803,1.0,296056328.1938998,0.23311546840958605,-0.25925925925925924,female,1,30-45,bachelors
543,991,0.0,288346494.6573427,0.17016317016317017,0.4405594405594406,0.0,287492862.640884,0.03591160220994475,-0.07734806629834254,female,0,30-45,bachelors
544,993,0.0,303777524.6597222,0.16203703703703703,0.41898148148148145,0.0,273748106.0,0.06666666666666667,-0.07407407407407407,female,0,18-30,bachelors
545,994,1.0,302275958.17062634,0.11231101511879049,0.6457883369330454,0.0,291224908.9354839,0.27419354838709675,-0.1774193548387097,male,1,30-45,masters
546,997,0.0,293951587.1722595,0.15212527964205816,0.5615212527964206,0.0,305932916.9151671,0.2519280205655527,-0.32904884318766064,male,0,18-30,some
547,999,0.0,295799787.5399568,0.13174946004319654,0.24622030237580994,0.0,314276491.4489796,0.02040816326530612,1.163265306122449,male,0,18-30,hs
548,1001,0.0,288423306.7180617,0.15638766519823788,0.08149779735682819,1.0,306750387.9718706,0.09142053445850915,-0.14064697609001406,female,0,18-30,masters
549,1003,0.0,291709779.2907489,0.11674008810572688,-0.11233480176211454,0.0,296770035.3149808,0.23431498079385404,-0.2535211267605634,male,0,18-30,professional
550,1009,0.0,304301365.4103774,0.16037735849056603,0.0023584905660377358,0.0,306974511.15458935,0.3832528180354267,-0.4363929146537842,male,0,18-30,bachelors
551,1011,1.0,300893683.2791762,0.036613272311212815,-0.05491990846681922,0.0,291968492.7175141,0.10357815442561205,-0.03766478342749529,male,1,18-30,bachelors
552,1012,0.0,304268722.23023254,0.16744186046511628,0.5441860465116279,1.0,309551104.16928655,0.1003627569528416,-0.09310761789600967,male,0,30-45,professional
553,1013,1.0,300436487.0140515,0.12412177985948478,0.37236533957845436,0.0,310166468.449827,0.18858131487889274,-0.17993079584775087,female,1,Over 60,professional
554,1015,0.0,301388045.8181818,0.2727272727272727,0.06818181818181818,0.0,301161795.4145455,0.20363636363636364,-0.22545454545454546,male,0,18-30,hs
555,1016,0.0,306927181.180593,0.20215633423180593,0.15363881401617252,0.0,298948965.9097651,0.09270704573547589,1.0716934487021013,male,0,30-45,bachelors
556,1019,0.0,300751585.5263158,0.08,-0.08,0.0,287985154.0972222,0.13055555555555556,-0.08333333333333333,female,0,30-45,professional
557,1021,0.0,294891893.36774194,0.1053763440860215,0.7677419354838709,1.0,303422477.6226415,0.1018867924528302,-0.12830188679245283,male,0,18-30,hs
558,1023,0.0,300619794.68456376,0.10961968680089486,-0.0447427293064877,0.0,255318835.82291666,0.03125,-0.052083333333333336,male,0,18-30,hs
559,1025,0.0,320421259.75545853,0.14192139737991266,0.3930131004366812,0.0,300448477.57894737,0.17276887871853547,-0.14416475972540047,female,0,18-30,professional
560,1026,1.0,288959548.5146067,0.10337078651685393,0.14831460674157304,1.0,302284079.6060209,0.24083769633507854,-0.2617801047120419,male,1,45-60,masters
561,1028,0.0,308370540.722973,0.14864864864864866,-0.19369369369369369,0.0,302200933.2258993,0.11942446043165468,-0.1841726618705036,male,0,18-30,hs
562,1034,0.0,293035775.9298642,0.23529411764705882,0.40271493212669685,0.0,295808409.1196319,0.06134969325153374,-0.12883435582822086,female,0,30-45,bachelors
563,1037,0.0,299769231.91897655,0.08315565031982942,0.6396588486140725,0.0,278647222.2121212,0.07519640852974187,-0.18069584736251404,female,0,45-60,hs
564,1038,1.0,294048506.1163896,0.1995249406175772,-0.17814726840855108,0.0,305629071.5512465,0.09141274238227147,0.04709141274238227,female,1,45-60,hs
565,1039,0.0,290209153.37931037,0.09655172413793103,0.052873563218390804,0.0,303804138.16055846,0.1762652705061082,-0.3699825479930192,male,0,45-60,bachelors
566,1040,0.0,309879614.91780823,0.1461187214611872,-0.11187214611872145,0.0,297841470.05474454,0.24452554744525548,-0.18613138686131386,female,0,30-45,professional
567,1042,1.0,285758485.59489053,0.20072992700729927,0.23722627737226276,0.0,291708783.0377698,0.050359712230215826,-0.048561151079136694,female,1,30-45,hs
568,1046,0.0,303492039.6659292,0.21238938053097345,0.13053097345132744,0.0,290984662.32417583,0.12637362637362637,-0.04395604395604396,male,0,30-45,masters
569,1047,0.0,314230170.6,0.16043956043956045,0.5912087912087912,0.0,293772713.5480226,0.03954802259887006,-0.06779661016949153,male,0,18-30,hs
570,1050,0.0,284195280.8122172,0.31447963800904977,0.26018099547511314,0.0,297464007.64624506,0.18379446640316205,-0.25691699604743085,female,0,18-30,bachelors
571,1052,0.0,309240756.26293105,0.06896551724137931,0.5107758620689655,0.0,292119909.9142857,0.08888888888888889,-0.047619047619047616,male,0,18-30,hs
572,1055,0.0,321597509.7818182,0.10909090909090909,0.03272727272727273,0.0,272448766.5507692,0.11076923076923077,-0.15692307692307692,male,0,18-30,professional
573,1056,0.0,305406967.71800435,0.11279826464208242,0.7223427331887202,0.0,297839339.11737525,0.09242144177449169,-0.09426987060998152,male,0,30-45,professional
574,1057,0.0,294840804.1158129,0.11358574610244988,-0.0645879732739421,0.0,294226877.1569704,0.12294182217343579,-0.16355653128430298,female,0,30-45,masters
575,1058,0.0,290185319.6124031,0.06201550387596899,0.9844961240310077,0.0,302545000.34155846,0.048051948051948054,-0.08441558441558442,male,0,30-45,bachelors
576,1059,0.0,292214077.2621145,0.15638766519823788,0.1013215859030837,0.0,297134745.37974685,0.05868814729574223,-0.05178365937859609,male,0,30-45,hs
577,1060,0.0,302732975.8803612,0.17607223476297967,0.32054176072234764,0.0,295981420.3453125,0.0234375,-0.0328125,male,0,30-45,hs
578,1062,1.0,287158313.5493274,0.10986547085201794,-0.06502242152466367,0.0,294886596.4870317,0.2420749279538905,-0.16138328530259366,female,1,30-45,masters
